titleType,startYear,runtimeMinutes,averageRating,numVotes,region,main_genre,secondary_genre
movie,2003,88,7,237818,IN,Comedy,No tiene
tvSeries,2002,44,9,272879,IN,Adventure,Drama
movie,2004,142,"7,9",658584,IN,Adventure,Family
movie,2003,117,"6,5",86295,IN,Drama,No tiene
tvSeries,2002,101,"8,2",8485,IN,Animation,Comedy
tvSeries,2002,59,"9,3",355283,IN,Crime,Drama
movie,2002,165,"7,4",13668,IN,Crime,Drama
movie,2002,135,"7,6",181920,IN,Drama,No tiene
movie,2003,92,"7,1",149050,IN,Comedy,Crime
movie,2001,167,"7,9",4905,IN,Action,Comedy
movie,2004,106,"7,7",209231,IN,Biography,Drama
movie,2003,90,"7,3",257670,IN,Mystery,Thriller
tvSeries,2002,90,"8,6",16878,IN,Crime,Drama
movie,2003,114,"6,7",4967,IN,Comedy,Drama
movie,2002,120,8,146647,IN,Crime,Documentary
movie,2003,138,"7,5",229485,IN,Action,Adventure
movie,2003,117,7,94783,IN,Adventure,Comedy
movie,2001,184,"8,8",5117,IN,Comedy,Romance
tvSeries,2002,30,7,26357,IN,Comedy,Drama
tvSeries,2002,23,"7,2",21650,IN,Action,Adventure
tvSeries,2002,44,8,79137,IN,Comedy,Crime
movie,2003,105,"6,5",63188,IN,Crime,Drama
movie,2003,127,"7,1",101338,IN,Crime,Drama
movie,2003,135,"7,6",504165,IN,Comedy,Drama
movie,2003,121,"6,6",126713,IN,Action,Drama
tvMiniSeries,2003,183,"8,5",78028,IN,Action,Adventure
movie,2003,101,"6,8",417521,IN,Comedy,Fantasy
movie,2016,103,"7,1",19525,IN,Action,Crime
movie,2003,124,"7,6",241503,IN,Crime,Drama
movie,2002,88,"7,2",5638,IN,Drama,Romance
movie,2003,139,"7,4",75806,IN,Action,Drama
movie,2003,113,"6,8",77515,IN,Adventure,Family
movie,2003,109,"6,9",42501,IN,Biography,Drama
movie,2004,127,"7,4",676765,IN,Action,Adventure
movie,2006,117,"7,2",441938,IN,Adventure,Animation
movie,2002,130,"8,6",773614,IN,Crime,Drama
movie,2004,136,"6,7",84005,IN,Action,Adventure
movie,2004,126,"7,7",103150,IN,Adventure,Biography
tvSeries,1997,23,"8,7",44989,IN,Action,Adventure
tvSeries,2002,60,"7,5",14702,IN,Drama,No tiene
tvSeries,2003,30,"7,8",11572,IN,Action,Adventure
tvMiniSeries,2003,352,"8,1",28883,IN,Drama,Fantasy
movie,2003,97,"7,1",287560,IN,Adventure,Comedy
movie,2002,155,"8,1",16900,IN,Action,Biography
tvSeries,2002,60,"7,4",3622,IN,Action,Comedy
tvSeries,2003,60,"6,5",16976,IN,Comedy,Music
tvSeries,2002,60,"7,8",8178,IN,Drama,Mystery
movie,2002,133,"7,8",9945,IN,Drama,Romance
movie,2005,144,"7,2",297897,IN,Action,Adventure
movie,2003,121,7,277819,IN,Action,Fantasy
tvSeries,2002,24,"6,7",22992,IN,Adventure,Animation
tvSeries,2002,30,"7,5",8516,IN,Comedy,Romance
tvSeries,2002,60,7,21052,IN,Crime,Drama
movie,2004,186,"7,8",24318,IN,Action,Drama
movie,2003,83,"6,7",3129,IN,Comedy,Drama
tvMovie,2003,112,"7,8",7086,IN,Biography,Crime
movie,2003,102,"6,7",47306,IN,Crime,Drama
tvMiniSeries,2002,177,"7,7",8331,IN,Drama,Romance
movie,2004,114,"6,9",57570,IN,Drama,Mystery
tvSeries,2004,608,"6,7",7772,IN,Drama,Fantasy
tvMiniSeries,2001,23,"7,8",17270,IN,Action,Animation
movie,2003,143,"8,1",1158710,IN,Action,Adventure
movie,2003,138,"7,9",469001,IN,Crime,Drama
movie,2006,83,"6,7",183196,IN,Adventure,Animation
movie,2003,104,"6,6",110528,IN,Action,Adventure
movie,2004,146,"7,7",373193,IN,Action,Crime
movie,2003,100,"6,8",93440,IN,Drama,No tiene
movie,2003,113,"6,7",55169,IN,Comedy,Drama
tvSeries,2001,30,"6,8",6546,IN,Action,Adventure
tvSeries,2001,24,"7,9",6037,IN,Animation,Comedy
movie,2003,85,"6,8",117270,IN,Adventure,Animation
movie,2003,95,"6,5",3336,IN,Drama,Romance
movie,2002,120,"7,9",4880,IN,Drama,No tiene
movie,2003,140,"7,3",75260,IN,Drama,History
tvSeries,2004,50,"7,7",27901,IN,Drama,Romance
movie,2005,157,"7,7",649790,IN,Adventure,Family
movie,2004,125,7,8341,IN,Drama,Romance
movie,2002,138,"6,8",7480,IN,Drama,Family
movie,2004,92,7,33177,IN,Comedy,Drama
movie,2004,123,"7,8",590268,IN,Drama,Romance
movie,2004,163,"7,3",550261,IN,Drama,No tiene
movie,2004,102,"7,4",220195,IN,Comedy,Drama
movie,2003,100,"6,9",80484,IN,Biography,Drama
movie,2003,102,"7,7",468762,IN,Comedy,Drama
movie,2003,128,"6,7",125585,IN,Comedy,Drama
movie,2003,108,"6,9",27346,IN,Comedy,Drama
movie,2004,94,"6,5",103333,IN,Action,Crime
movie,2007,128,"7,1",413173,IN,Action,Thriller
movie,2004,108,"8,3",1035041,IN,Drama,Romance
movie,2003,91,"6,7",74946,IN,Horror,No tiene
movie,2004,132,"6,5",15560,IN,Drama,Romance
movie,2002,101,8,127960,IN,Action,Crime
movie,2003,103,"6,5",5151,IN,Drama,Mystery
movie,2005,113,"6,5",112297,IN,Action,Crime
movie,2003,109,"7,3",156509,IN,Biography,Crime
movie,2003,107,"7,7",26407,IN,Biography,Crime
movie,2005,103,7,105942,IN,Action,Crime
movie,2003,100,"7,2",23323,IN,Comedy,Drama
tvSeries,2003,30,"7,9",35242,IN,Action,Adventure
movie,2004,99,"6,8",367730,IN,Comedy,Drama
movie,2006,167,"6,7",105769,IN,Drama,History
movie,2004,115,"7,1",556535,IN,Action,Mystery
movie,2004,133,"7,6",74912,IN,Drama,Mystery
movie,2003,107,"7,1",18158,IN,Comedy,Drama
tvMiniSeries,2003,186,"7,2",22893,IN,Biography,Drama
tvSeries,2002,24,"8,5",20324,IN,Action,Animation
movie,2009,93,"6,7",34769,IN,Action,Crime
movie,2004,121,"7,9",55986,IN,Drama,Romance
movie,2004,119,"8,2",415110,IN,Adventure,Animation
movie,2004,100,"7,4",39431,IN,Animation,Drama
movie,2004,174,"7,4",16267,IN,Action,Crime
movie,2005,94,"6,7",102244,IN,Comedy,No tiene
movie,2003,127,"7,8",9751,IN,Drama,Romance
tvSeries,2003,60,"8,1",42989,IN,Comedy,Drama
tvSeries,2004,55,"8,6",111984,IN,Crime,Drama
movie,2004,125,"6,5",401806,IN,Crime,Thriller
movie,2004,152,"7,7",152511,IN,Biography,Drama
tvSeries,2003,60,"7,4",14010,IN,Comedy,News
movie,2005,86,"6,9",419268,IN,Adventure,Animation
movie,2003,93,"7,3",9521,IN,Comedy,Drama
movie,2005,144,8,192825,IN,Biography,Drama
movie,2004,125,"6,6",11600,IN,Biography,Drama
movie,2004,120,"7,5",7593,IN,Crime,Drama
movie,2004,103,"7,3",6952,IN,Drama,Mystery
movie,2003,86,"6,7",9364,IN,Action,Adventure
tvSeries,2003,22,"8,8",68379,IN,Comedy,Music
movie,1991,150,"8,6",3760,IN,Comedy,Drama
movie,2003,131,"8,1",197577,IN,Crime,Drama
movie,2006,105,"7,2",70159,IN,Comedy,Drama
movie,2002,142,"8,3",4124,IN,Comedy,Romance
movie,2004,92,"6,6",215406,IN,Comedy,No tiene
movie,2004,107,"6,6",65552,IN,Comedy,No tiene
movie,2004,94,"7,1",367625,IN,Comedy,No tiene
movie,2005,136,"7,8",258119,IN,Biography,Drama
movie,2005,95,"8,6",19425,IN,Documentary,No tiene
tvSeries,2003,29,"7,7",25210,IN,Comedy,No tiene
movie,2004,100,"7,1",3657,IN,Comedy,Drama
movie,2013,114,"7,3",327628,IN,Adventure,Comedy
movie,2004,106,"6,5",32563,IN,Action,Crime
movie,2005,121,7,359738,IN,Action,Fantasy
movie,2005,187,"7,2",434567,IN,Action,Adventure
movie,2004,87,"7,2",34613,IN,Drama,No tiene
tvSeries,2003,44,"7,7",57340,IN,Drama,No tiene
tvMiniSeries,2004,174,"6,6",5728,IN,Action,Drama
tvSeries,2003,133,"7,8",27661,IN,Action,Adventure
tvSeries,2004,60,"8,3",12892,IN,Comedy,Drama
movie,2009,153,"8,3",1499544,IN,Adventure,Drama
movie,2000,178,"7,9",5861,IN,Comedy,Drama
movie,2004,101,"7,7",402394,IN,Drama,Thriller
movie,2004,100,"6,7",12709,IN,Comedy,Drama
tvMiniSeries,2003,312,"8,3",10183,IN,Crime,Drama
movie,2004,118,"7,1",50231,IN,Biography,Drama
movie,2003,160,"7,6",3040,IN,Crime,Drama
movie,2004,156,"8,2",363508,IN,Biography,Drama
tvSeries,2004,23,"7,7",41642,IN,Comedy,Family
movie,2004,104,"6,9",5205,IN,Drama,Romance
movie,2004,101,"7,3",263512,IN,Action,Horror
movie,2003,81,"7,1",94580,IN,Crime,Drama
movie,2004,96,"6,5",202955,IN,Drama,Mystery
movie,2002,92,"6,7",46405,IN,Horror,No tiene
movie,2003,93,"7,5",71451,IN,Comedy,Drama
movie,2003,120,"8,4",599382,IN,Action,Drama
movie,2004,175,"8,4",6902,IN,Action,Crime
movie,2004,92,"6,7",258654,IN,Comedy,Sport
tvSeries,2003,22,"6,8",10877,IN,Action,Adventure
tvSeries,2003,60,"7,4",28653,IN,Crime,Drama
tvSeries,2003,60,"7,8",155119,IN,Action,Crime
movie,2003,114,"7,1",65282,IN,Drama,Horror
movie,2005,128,"6,9",132540,IN,Drama,Thriller
movie,2004,99,"7,9",573358,IN,Comedy,Horror
movie,2014,114,"6,5",124652,IN,Action,Crime
movie,2005,103,"7,1",116760,IN,Drama,Fantasy
movie,2003,171,"8,1",9945,IN,Action,Drama
movie,2004,210,"8,2",93883,IN,Drama,Musical
tvSeries,2003,22,"8,7",314140,IN,Comedy,No tiene
tvSeries,2001,23,8,6236,IN,Action,Adventure
tvSeries,2003,701,"7,9",8014,IN,Action,Adventure
movie,2003,160,"8,6",24169,IN,Adventure,Comedy
movie,2005,115,"6,7",498845,IN,Adventure,Comedy
movie,1999,158,"7,9",3832,IN,Romance,Thriller
movie,2004,108,"6,6",269469,IN,Drama,Mystery
tvSeries,2003,44,"7,6",29498,IN,Crime,Drama
tvSeries,2003,60,"7,8",83729,IN,Drama,Romance
movie,2004,131,"6,9",344047,IN,Action,Adventure
tvSeries,2003,22,"7,1",271516,IN,Comedy,Romance
movie,2015,124,"6,9",659249,IN,Action,Adventure
movie,2004,105,"7,6",73004,IN,Drama,No tiene
movie,2005,99,"6,7",82325,IN,Drama,Mystery
movie,2003,153,"7,6",16130,IN,Comedy,Drama
movie,2008,126,"7,9",1086694,IN,Action,Adventure
movie,2004,97,"6,8",9631,IN,Comedy,Drama
movie,2005,140,"8,2",1510086,IN,Action,Crime
movie,2004,99,"7,7",145176,IN,Action,Comedy
movie,2005,103,"7,5",232006,IN,Comedy,Crime
tvSeries,2005,22,"8,5",33087,IN,Action,Animation
movie,2003,172,"7,2",3992,IN,Comedy,Drama
movie,2007,138,"7,5",603862,IN,Action,Adventure
movie,2003,111,"7,6",26457,IN,Comedy,Crime
movie,2004,92,"6,9",4326,IN,Adventure,Animation
movie,2003,132,"7,2",20031,IN,Action,Drama
tvSeries,2004,44,"8,1",69271,IN,Action,Adventure
tvMiniSeries,2010,530,"8,3",117692,IN,Action,Adventure
movie,2003,103,8,84939,IN,Drama,Romance
movie,2003,156,"8,1",84851,IN,Comedy,Drama
movie,2004,96,7,228389,IN,Comedy,No tiene
movie,2004,127,"7,5",196581,IN,Comedy,Drama
movie,2003,170,"7,3",3380,IN,Action,Drama
movie,2005,122,"8,1",35527,IN,Drama,No tiene
movie,2004,112,"7,7",443032,IN,Crime,Drama
movie,2004,105,"7,3",188597,IN,Action,Crime
movie,2003,139,"8,3",7183,IN,Action,Drama
movie,2004,104,"7,2",228122,IN,Drama,Romance
movie,2006,104,"6,6",528252,IN,Action,Adventure
movie,2004,104,7,12340,IN,Drama,Music
movie,2004,97,"7,1",401421,IN,Comedy,No tiene
movie,2005,100,"6,7",45604,IN,Drama,Mystery
tvSeries,2004,90,8,17585,IN,Comedy,Crime
movie,2004,143,7,14751,IN,Comedy,Drama
movie,2004,137,8,776479,IN,Action,Crime
movie,2003,132,8,11387,IN,Crime,Drama
tvSeries,2003,60,"6,7",17352,IN,Comedy,Talk-Show
tvSeries,2004,60,"8,2",23129,IN,Crime,Drama
movie,2005,119,"7,8",300830,IN,Action,Adventure
movie,2004,131,7,37434,IN,Drama,Romance
movie,2005,130,"6,8",33622,IN,Crime,Drama
movie,2006,144,8,672939,IN,Action,Adventure
movie,2004,106,"6,7",8110,IN,Drama,Romance
movie,2004,80,"8,1",275237,IN,Drama,Romance
tvSeries,2004,60,"8,3",27205,IN,Comedy,Drama
movie,2007,122,"7,7",321623,IN,Action,Crime
movie,2004,86,"6,7",21156,IN,Drama,Romance
movie,2004,161,"7,3",9161,IN,Action,Drama
movie,2007,111,"8,1",772107,IN,Adventure,Animation
movie,2008,124,"7,5",94994,IN,Drama,No tiene
movie,2006,151,"7,3",739472,IN,Action,Adventure
movie,2006,125,"6,5",237064,IN,Horror,Mystery
tvSeries,2005,52,"8,7",177702,IN,Action,Drama
movie,2004,119,"7,5",114460,IN,Action,Adventure
movie,2006,91,"6,6",129139,IN,Animation,Comedy
movie,2019,144,"6,8",60463,IN,Crime,Drama
movie,2002,150,"8,2",4097,IN,Comedy,Drama
movie,2004,123,"6,9",28139,IN,Action,Crime
movie,2009,101,"6,7",106886,IN,Adventure,Drama
movie,2004,117,"7,5",11512,IN,Drama,War
movie,2005,118,"6,6",325891,IN,Comedy,Romance
tvSeries,2005,22,9,648611,IN,Comedy,No tiene
movie,2004,77,"7,1",11299,IN,Animation,Comedy
tvSeries,2003,30,"7,5",7616,IN,Action,Adventure
tvSeries,2004,28,"8,5",173151,IN,Comedy,Drama
movie,2004,103,"7,6",437009,IN,Horror,Mystery
movie,2003,135,7,4598,IN,Action,Drama
tvSeries,2003,25,"8,7",63282,IN,Comedy,No tiene
movie,2006,84,"6,5",172370,IN,Adventure,Comedy
movie,2005,130,"6,5",63870,IN,Comedy,Drama
movie,2004,90,"7,2",20386,IN,Biography,Comedy
movie,2003,92,"7,8",43392,IN,Adventure,Animation
tvSeries,1999,24,"8,9",148767,IN,Action,Adventure
tvMiniSeries,2004,629,"7,8",25977,IN,Crime,Documentary
movie,2005,134,"7,7",368876,IN,Drama,Romance
movie,2006,145,"7,7",78627,IN,Drama,Thriller
tvSeries,2004,43,"7,3",46163,IN,Drama,Mystery
movie,2007,113,"6,6",183007,IN,Action,Adventure
movie,2004,77,"6,8",110388,IN,Drama,Sci-Fi
movie,2005,153,"6,7",9954,IN,Comedy,Drama
tvSeries,2003,101,"7,8",3753,IN,Action,Adventure
movie,2005,107,"6,6",70400,IN,Comedy,Drama
movie,2005,110,"7,2",108378,IN,Crime,Drama
movie,2005,136,"7,3",162159,IN,Biography,Drama
movie,2004,121,"8,1",362811,IN,Biography,Drama
movie,2005,107,"6,7",103160,IN,Crime,Drama
movie,2005,126,"7,3",44004,IN,Drama,No tiene
movie,2006,147,"7,5",258441,IN,Crime,Drama
movie,2005,119,7,365787,IN,Comedy,Romance
movie,2007,95,"6,8",106015,IN,Adventure,Animation
movie,2005,97,"6,6",81258,IN,Comedy,Family
tvSeries,2005,22,"7,4",131853,IN,Animation,Comedy
movie,2006,120,"7,3",66664,IN,Adventure,Drama
tvSeries,2007,42,"7,5",181866,IN,Drama,Romance
movie,2005,145,"7,3",155403,IN,Drama,Romance
movie,2004,97,"7,1",13881,IN,Drama,No tiene
movie,2008,96,"6,8",219943,IN,Adventure,Animation
movie,2005,108,"6,6",75116,IN,Crime,Drama
movie,2010,100,"7,7",471677,IN,Adventure,Animation
tvSeries,2004,22,"7,3",12670,IN,Action,Adventure
movie,2007,96,"7,2",164941,IN,Drama,Family
movie,2007,120,"7,3",17649,IN,Crime,Drama
movie,2005,96,"7,4",245564,IN,Action,Crime
movie,2005,122,"7,6",327391,IN,Crime,Drama
tvSeries,2004,60,"6,8",3936,IN,Drama,No tiene
tvMovie,2005,140,"7,8",5815,IN,Drama,History
movie,2004,143,"8,4",21502,IN,Action,Crime
tvMovie,2004,89,"7,1",3551,IN,Drama,History
movie,2012,132,"6,6",279630,IN,Action,Adventure
movie,2005,124,8,780497,IN,Crime,Thriller
movie,2006,106,"6,7",205045,IN,Action,Fantasy
movie,2005,135,"6,7",88077,IN,Biography,Drama
tvSeries,2004,44,"8,5",48287,IN,Comedy,Crime
movie,2006,137,"7,5",113896,IN,Drama,Romance
movie,2006,122,"7,3",101686,IN,Action,Crime
movie,2006,137,"8,4",397789,IN,Drama,Mystery
movie,2004,132,"8,1",701808,IN,Drama,Sport
movie,2004,117,"7,7",4736,IN,Drama,Romance
movie,2006,167,"8,1",120662,IN,Comedy,Crime
movie,2006,139,"6,9",95630,IN,Action,Adventure
movie,2005,116,"6,5",460940,IN,Action,Adventure
tvSeries,2004,44,"8,7",170677,IN,Action,Adventure
movie,2007,116,"7,3",377017,IN,Drama,Horror
movie,2005,164,"7,5",232652,IN,Action,Drama
tvSeries,2004,46,"8,4",18393,IN,Comedy,Drama
movie,2004,127,"7,4",32079,IN,Drama,Romance
movie,2006,112,"6,5",34400,IN,Comedy,Drama
movie,2009,162,"7,6",564447,IN,Action,Drama
tvSeries,2002,24,"8,4",112676,IN,Action,Adventure
tvSeries,2004,60,"7,6",6375,IN,Reality-TV,No tiene
movie,2006,99,"6,8",153985,IN,Drama,Fantasy
movie,2006,91,"6,8",18160,IN,Comedy,Drama
tvSeries,2004,45,"7,6",133589,IN,Comedy,Drama
tvSeries,2004,44,"8,3",570865,IN,Adventure,Drama
movie,2003,120,"7,9",5083,IN,Drama,No tiene
movie,2005,106,"7,2",105002,IN,Comedy,Drama
tvSeries,2005,60,"7,1",29648,IN,Crime,Drama
tvSeries,2004,44,"8,4",75816,IN,Crime,Drama
movie,2005,84,"7,4",24268,IN,Comedy,Family
tvSeries,2005,41,"7,6",324089,IN,Drama,Romance
tvSeries,2004,60,"6,9",5946,IN,Comedy,Drama
movie,2004,84,"7,1",72224,IN,Action,Crime
movie,2006,97,"7,2",244221,IN,Drama,Mystery
movie,2005,124,"7,6",222902,IN,Drama,Romance
tvSeries,2003,30,"8,4",23264,IN,Comedy,Fantasy
movie,2006,117,"7,6",839143,IN,Action,Drama
movie,2005,81,"7,1",9118,IN,Drama,No tiene
movie,2004,120,"7,2",3432,IN,Action,Crime
tvSeries,2005,23,"9,3",335094,IN,Action,Adventure
tvSeries,2003,26,"7,3",5478,IN,Action,Adventure
tvMiniSeries,2004,235,"8,6",33714,IN,Drama,Romance
tvSeries,2003,22,"8,6",26885,IN,Action,Adventure
movie,2009,153,"7,6",566826,IN,Action,Adventure
movie,2004,163,"6,7",16229,IN,Comedy,Romance
movie,2004,160,"6,6",10624,IN,Drama,Romance
movie,2005,89,"6,7",6942,IN,Biography,Documentary
movie,2006,153,"7,2",25957,IN,Comedy,Crime
tvSeries,2004,30,"7,6",23669,IN,Adventure,Animation
movie,2006,125,7,35384,IN,Biography,Comedy
movie,2006,113,"7,5",232946,IN,Comedy,Drama
movie,2004,126,"6,9",20398,IN,Horror,No tiene
movie,2015,122,"6,8",44779,IN,Biography,Drama
tvSeries,2006,60,"7,7",22549,IN,Drama,No tiene
movie,2008,109,"6,8",116907,IN,Action,Crime
tvSeries,1999,50,"8,5",3333,IN,Documentary,Reality-TV
movie,2005,85,"6,5",128305,IN,Thriller,No tiene
tvSeries,2003,24,"8,5",73968,IN,Action,Adventure
movie,2004,129,"6,6",21505,IN,Action,Crime
movie,2004,160,"8,1",15576,IN,Action,Drama
movie,2006,96,"6,6",11941,IN,Drama,No tiene
movie,2007,85,"6,7",85468,IN,Adventure,Animation
tvMovie,2005,121,"7,4",3199,IN,Biography,Drama
tvSeries,2004,105,7,5084,IN,Comedy,Drama
tvSeries,2004,24,"8,6",51923,IN,Action,Adventure
movie,2004,88,"7,9",56711,IN,Crime,Drama
movie,2006,85,"6,6",132750,IN,Action,Adventure
movie,2005,104,7,164385,IN,Drama,Thriller
movie,2005,116,"7,7",30837,IN,Drama,History
movie,2008,110,"6,5",223305,IN,Action,Adventure
movie,2007,121,"7,8",519155,IN,Action,Comedy
tvMiniSeries,2020,378,"8,1",21464,IN,Drama,No tiene
movie,2005,95,"6,7",114409,IN,Comedy,Drama
movie,2004,137,"8,2",3357,IN,Drama,No tiene
movie,2006,110,"7,7",319641,IN,Crime,Drama
movie,2006,103,7,12027,IN,Comedy,Drama
movie,2005,99,"8,1",22209,IN,Comedy,Drama
movie,2008,145,"7,3",47444,IN,Action,Adventure
tvSeries,2005,30,"6,6",38217,IN,Comedy,Family
tvSeries,1999,23,"8,6",8860,IN,Action,Adventure
movie,2006,122,"6,9",105733,IN,Biography,Crime
movie,2007,114,"7,4",109359,IN,Drama,Music
movie,2007,99,7,59805,IN,Crime,Drama
movie,2005,92,"7,5",225476,IN,Comedy,Drama
movie,2005,111,7,38252,IN,Action,Crime
movie,2005,80,"7,5",59058,IN,Documentary,Family
movie,2005,87,"6,6",5428,IN,Drama,Mystery
tvSeries,2022,52,"7,5",13335,IN,Action,Adventure
tvSeries,2005,30,"6,6",12828,IN,Action,Animation
movie,2010,117,"6,7",264109,IN,Action,Adventure
movie,2005,109,"6,8",152103,IN,Action,Crime
movie,2008,99,"6,8",236096,IN,Comedy,No tiene
movie,2007,110,7,129447,IN,Action,Drama
movie,2007,126,7,214432,IN,Comedy,Drama
movie,2004,151,"7,8",7110,IN,Action,Comedy
movie,2005,124,"7,6",17080,IN,Action,Crime
movie,2005,93,"7,5",3444,IN,Drama,Family
movie,2005,93,"6,6",261189,IN,Horror,Mystery
movie,2011,127,"7,1",342225,IN,Action,Drama
tvSeries,2005,43,"6,9",44200,IN,Crime,Drama
movie,2006,88,"6,8",5892,IN,Drama,Romance
tvMiniSeries,2004,25,8,13116,IN,Animation,Drama
movie,2005,132,"8,2",1144055,IN,Action,Drama
tvSeries,2004,24,"8,2",61341,IN,Action,Adventure
tvSeries,2005,30,"8,1",7489,IN,Comedy,No tiene
tvSeries,2004,24,"8,7",36500,IN,Animation,Crime
movie,2005,99,"7,2",234215,IN,Adventure,Horror
movie,2010,103,"8,3",858957,IN,Adventure,Animation
movie,2006,103,"7,3",114031,IN,Biography,Drama
tvSeries,2005,45,"8,6",232283,IN,Adventure,Drama
tvSeries,2005,42,"7,2",21889,IN,Game-Show,Reality-TV
movie,2019,122,"7,3",280372,IN,Action,Adventure
movie,2004,149,7,8675,IN,Action,Comedy
movie,2005,130,"7,2",9419,IN,Drama,Musical
tvSeries,2004,60,"7,4",11363,IN,Reality-TV,No tiene
tvSeries,2001,11,"7,7",44836,IN,Adventure,Animation
movie,2006,112,"7,4",20931,IN,Drama,Family
movie,2006,120,"7,2",29169,IN,Drama,Romance
movie,2009,115,"6,5",369845,IN,Action,Adventure
tvSeries,2005,22,"7,3",5000,IN,Comedy,Drama
movie,2007,118,"7,1",12089,IN,Biography,Drama
tvSeries,2005,28,"7,9",114039,IN,Comedy,Crime
tvSeries,2004,23,"7,1",3643,IN,Adventure,Animation
movie,2023,144,"7,2",78260,IN,Action,Adventure
movie,2006,95,"6,5",86007,IN,Comedy,Horror
movie,2004,97,7,47137,IN,Horror,Mystery
movie,2008,92,"7,6",491540,IN,Action,Adventure
movie,2006,121,"7,6",104880,IN,Comedy,Drama
movie,2008,90,"6,6",152375,IN,Action,Crime
movie,2006,84,"7,4",424548,IN,Comedy,No tiene
movie,2014,95,"6,8",61060,IN,Comedy,Drama
movie,2006,130,"6,6",75645,IN,Drama,Music
movie,2006,110,"7,5",381107,IN,Drama,Fantasy
movie,2007,157,"7,7",564605,IN,Crime,Drama
movie,2005,139,"7,3",6995,IN,Drama,No tiene
tvSeries,2005,30,"8,3",58733,IN,Comedy,Drama
movie,2006,105,7,73386,IN,Biography,Drama
movie,2010,112,"7,5",443495,IN,Action,Comedy
movie,2006,104,"7,6",77524,IN,Action,Biography
tvSeries,2005,60,"7,8",4468,IN,Action,Drama
tvMovie,2005,71,"7,1",4781,IN,Action,Adventure
movie,2006,125,"7,4",94540,IN,Drama,Romance
movie,2019,132,7,367118,IN,Action,Adventure
movie,2007,107,"7,2",257879,IN,Sci-Fi,Thriller
tvSeries,2005,60,"7,4",12790,IN,Horror,No tiene
movie,2011,90,"6,6",182773,IN,Adventure,Animation
movie,2006,101,"7,8",497700,IN,Comedy,Drama
movie,2007,169,"7,1",669350,IN,Action,Adventure
movie,2006,143,"7,5",309791,IN,Drama,No tiene
movie,2005,166,"7,2",6551,IN,Action,Comedy
movie,2005,175,"7,5",15235,IN,Action,Drama
movie,2008,213,"7,5",33702,IN,Action,Drama
movie,2006,102,"6,6",132945,IN,Action,Drama
movie,2006,143,8,565920,IN,Adventure,Drama
movie,2007,104,"6,8",282857,IN,Fantasy,Horror
movie,2005,115,"7,5",82891,IN,Crime,Drama
movie,2005,137,"7,4",7824,IN,Comedy,Drama
tvSeries,2005,42,"8,1",208667,IN,Crime,Drama
tvMiniSeries,2005,240,"6,5",9554,IN,Action,Adventure
movie,2007,114,"7,6",281054,IN,Crime,Drama
movie,2006,126,"7,1",318598,IN,Action,Crime
movie,2013,128,"7,5",98984,IN,Biography,Drama
movie,2005,146,"6,7",16470,IN,Comedy,Romance
movie,2005,132,"8,1",17352,IN,Drama,Sport
movie,2007,99,"7,3",4339,IN,Drama,Fantasy
movie,2006,129,"7,6",385055,IN,Crime,Drama
movie,2012,127,"7,9",647318,IN,Adventure,Drama
tvSeries,2005,44,"8,3",554540,IN,Action,Crime
movie,2006,123,"7,6",191191,IN,Biography,Drama
movie,2005,165,"7,8",3530,IN,Romance,No tiene
movie,2008,165,"6,6",127080,IN,Adventure,Drama
movie,2006,94,"6,9",86087,IN,Comedy,No tiene
movie,2005,119,"7,5",41620,IN,Action,Crime
movie,2006,118,"8,2",682877,IN,Drama,Fantasy
movie,2006,96,"6,6",86056,IN,Comedy,Crime
movie,2006,136,"6,9",301741,IN,Comedy,Romance
tvSeries,2005,46,"7,8",27417,IN,Crime,Drama
tvSeries,2008,23,"8,4",108137,IN,Action,Adventure
movie,2011,124,"6,9",868002,IN,Action,Adventure
movie,2006,109,"6,9",437228,IN,Comedy,Drama
movie,2014,102,"6,5",166299,IN,Action,Crime
movie,2007,141,7,6070,IN,Drama,No tiene
tvSeries,2005,29,"8,7",24778,IN,Comedy,No tiene
tvSeries,2005,22,"7,8",106406,IN,Comedy,No tiene
tvSeries,2005,40,"7,8",167589,IN,Comedy,Crime
tvSeries,2005,22,"7,5",40042,IN,Comedy,Drama
tvSeries,2005,22,"8,3",703634,IN,Comedy,Drama
tvSeries,2005,60,"7,5",12724,IN,Drama,Horror
tvSeries,2005,44,"8,4",461207,IN,Drama,Fantasy
tvSeries,2006,60,"8,1",22536,IN,Action,Drama
movie,2006,102,"7,1",89161,IN,Comedy,Drama
movie,2007,87,"6,6",33130,IN,Comedy,Drama
movie,2006,117,"7,8",114510,IN,Adventure,Drama
movie,2006,180,"6,8",59875,IN,Drama,Fantasy
movie,2006,112,"7,3",7337,IN,Drama,Music
movie,2007,107,"7,1",211071,IN,Adventure,Animation
movie,2006,178,"7,1",39019,IN,Action,Crime
tvSeries,2006,22,"7,2",13855,IN,Comedy,No tiene
tvSeries,2005,22,"7,9",5128,IN,Drama,Romance
movie,2006,116,"6,9",65417,IN,Drama,Music
movie,2007,191,"7,5",187781,IN,Action,Horror
